user_name,bid_no,name_of_work,category,department_name,quantity,emd,exemption_allowed,estimation_value,state,location,apply_mode,website_link,document_link,attachment_link,end_date
mahi,GEM/2025/B/6425558,"BOQ 1,BOQ 2,BOQ 3,BOQ 4,BOQ 5,BOQ 6,BOQ 7,BOQ 8,BOQ 9,BOQ 10,BOQ 11,BOQ 12,BOQ 13",,Ministry of Defence - Department of Defence,3709.0,,,,ARUNACHAL PRADESH,,Online,https://bidplus.gem.gov.in/,https://bidplus.gem.gov.in/showbidDocument/8058518,https://bidplus.gem.gov.in/showbidDocument/8058518,28-07-2025 18:00:00
mahi,GEM/2025/B/6432860,"Split Air Conditioner Including Green AC, Wall Mount Type (V2)",,Ministry of Power - NORTH EASTERN ELECTRIC POWER Corporation Limited,4.0,,,,ARUNACHAL PRADESH,,Online,https://bidplus.gem.gov.in/,https://bidplus.gem.gov.in/showbidDocument/8066648,https://bidplus.gem.gov.in/showbidDocument/8066648,29-07-2025 17:00:00
mahi,GEM/2025/B/6444395,"Front Shock Absorber,Pump Assy Oil,Nozzle,IC Sensor,Spider Bearing,Speedo meter Sensor,Relay 24V,Kn",,Ministry of Defence - Department of Military Affairs,39.0,,,,ARUNACHAL PRADESH,,Online,https://bidplus.gem.gov.in/,https://bidplus.gem.gov.in/showbidDocument/8079570,https://bidplus.gem.gov.in/showbidDocument/8079570,28-07-2025 19:00:00
mahi,GEM/2025/B/6444443,"Linkage Bush Kit,Brake Disc,Timing Belt,Hose Pipe,Clutch Plate,Feed Pump Assy,Door Lock Front LH,Ig",,Ministry of Defence - Department of Military Affairs,12.0,,,,ARUNACHAL PRADESH,,Online,https://bidplus.gem.gov.in/,https://bidplus.gem.gov.in/showbidDocument/8079623,https://bidplus.gem.gov.in/showbidDocument/8079623,28-07-2025 19:00:00
,,,,,,,,,ARUNACHAL PRADESH,,,,,,
,,,,,,,,,ARUNACHAL PRADESH,,,,,,
,,,,,,,,,ARUNACHAL PRADESH,,,,,,
,,,,,,,,,ARUNACHAL PRADESH,,,,,,
,,,,,,,,,ARUNACHAL PRADESH,,,,,,
,,,,,,,,,ARUNACHAL PRADESH,,,,,,
,,,,,,,,,ARUNACHAL PRADESH,,,,,,
,,,,,,,,,ARUNACHAL PRADESH,,,,,,
,,,,,,,,,ARUNACHAL PRADESH,,,,,,
,,,,,,,,,ARUNACHAL PRADESH,,,,,,
,,,,,,,,,ARUNACHAL PRADESH,,,,,,
,,,,,,,,,ARUNACHAL PRADESH,,,,,,
,,,,,,,,,ARUNACHAL PRADESH,,,,,,
,,,,,,,,,ARUNACHAL PRADESH,,,,,,
,,,,,,,,,ARUNACHAL PRADESH,,,,,,
,,,,,,,,,ARUNACHAL PRADESH,,,,,,
,,,,,,,,,ARUNACHAL PRADESH,,,,,,
,,,,,,,,,ARUNACHAL PRADESH,,,,,,
,,,,,,,,,ARUNACHAL PRADESH,,,,,,
,,,,,,,,,ARUNACHAL PRADESH,,,,,,
,,,,,,,,,ARUNACHAL PRADESH,,,,,,
,,,,,,,,,ARUNACHAL PRADESH,,,,,,
,,,,,,,,,ARUNACHAL PRADESH,,,,,,
,,,,,,,,,ARUNACHAL PRADESH,,,,,,
,,,,,,,,,ARUNACHAL PRADESH,,,,,,
,,,,,,,,,ARUNACHAL PRADESH,,,,,,
,,,,,,,,,ARUNACHAL PRADESH,,,,,,
,,,,,,,,,ARUNACHAL PRADESH,,,,,,
,,,,,,,,,ARUNACHAL PRADESH,,,,,,
,,,,,,,,,ARUNACHAL PRADESH,,,,,,
,,,,,,,,,ARUNACHAL PRADESH,,,,,,
,,,,,,,,,ARUNACHAL PRADESH,,,,,,
,,,,,,,,,ARUNACHAL PRADESH,,,,,,
,,,,,,,,,ARUNACHAL PRADESH,,,,,,
,,,,,,,,,ARUNACHAL PRADESH,,,,,,
,,,,,,,,,ARUNACHAL PRADESH,,,,,,
,,,,,,,,,ARUNACHAL PRADESH,,,,,,
,,,,,,,,,ARUNACHAL PRADESH,,,,,,
,,,,,,,,,ARUNACHAL PRADESH,,,,,,
,,,,,,,,,ARUNACHAL PRADESH,,,,,,
